amino_acid,NH3_frac,source_batch,ratio_snap,X_eq,log10_X_eq,formation_call,n_eq_mol,HCN_mol,C2H2_mol,yield_fraction_HCN,yield_pct_HCN
serine,0.0741666666666666,B_nh3,2.083333333333333,0.0109906884445122,-1.9589751030006748,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.0799999999999999,B_nh3,2.083333333333333,0.0109322805952019,-1.9612892299446223,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.0858333333333333,B_nh3,2.083333333333333,0.0108744902582691,-1.9635910914500507,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.0916666666666666,B_nh3,2.083333333333333,0.0108173076923076,-1.9658808168514028,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.0974999999999999,B_nh3,2.083333333333333,0.0107607233597369,-1.9681585334481648,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1033333333333333,B_nh3,2.083333333333333,0.0107047279214986,-1.9704243665473509,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1091666666666666,B_nh3,2.083333333333333,0.0106493122319183,-1.972678439504852,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1149999999999999,B_nh3,2.083333333333333,0.0105944673337257,-1.9749208737657404,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1208333333333333,B_nh3,2.083333333333333,0.0105401844532279,-1.977151788903538,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1266666666666666,B_nh3,2.083333333333333,0.0104864549956306,-1.9793713026584647,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1324999999999999,B_nh3,2.083333333333333,0.0104332705405013,-1.9815795309747333,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1383333333333333,B_nh3,2.083333333333333,0.0103806228373702,-1.9837765880368872,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.1441666666666666,B_nh3,2.083333333333333,0.0103285038014632,-1.9859625863052388,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
serine,0.15,B_nh3,2.083333333333333,0.0102769055095632,-1.9881376365504064,significant,0.0119999999999999,0.02,0.0416666666666666,0.599999999999995,59.999999999999496
threonine,0.0,A_no_nh3,2.083333333333333,0.0,,below_threshold,0.0,0.02,0.0416666666666666,0.0,0.0
threonine,0.01,B_nh3,2.083333333333333,0.0149006622516556,-1.826794429181808,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0158333333333333,B_nh3,2.083333333333333,0.0148148148148148,-1.8293037728310253,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0216666666666666,B_nh3,2.083333333333333,0.0147299509001636,-1.8317987008032317,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0274999999999999,B_nh3,2.083333333333333,0.0146460537021969,-1.8342793777831483,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0333333333333333,B_nh3,2.083333333333333,0.0145631067961165,-1.836745965649491,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0391666666666666,B_nh3,2.083333333333333,0.0144810941271118,-1.8391986235383395,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.045,B_nh3,2.083333333333333,0.0144,-1.8416375079047504,significant,0.015,0.02,0.0416666666666666,0.75,75.0
threonine,0.0508333333333333,B_nh3,2.083333333333333,0.0143198090692124,-1.844062772582652,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0566666666666666,B_nh3,2.083333333333333,0.0142405063291139,-1.8464745688430608,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0624999999999999,B_nh3,2.083333333333333,0.014162077104642,-1.8488730454507023,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0683333333333333,B_nh3,2.083333333333333,0.0140845070422535,-1.851258348719076,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0741666666666666,B_nh3,2.083333333333333,0.0140077821011673,-1.853630622564008,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0799999999999999,B_nh3,2.083333333333333,0.0139318885448916,-1.8559900085557608,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0858333333333333,B_nh3,2.083333333333333,0.0138568129330254,-1.858336645969722,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0916666666666666,B_nh3,2.083333333333333,0.0137825421133231,-1.8606706718357495,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.0974999999999999,B_nh3,2.083333333333333,0.0137090632140137,-1.8629922209861736,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1033333333333333,B_nh3,2.083333333333333,0.0136363636363636,-1.865301426102545,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1091666666666666,B_nh3,2.083333333333333,0.0135644310474755,-1.8675984177611296,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1149999999999999,B_nh3,2.083333333333333,0.0134932533733133,-1.8698833244772253,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1208333333333333,B_nh3,2.083333333333333,0.0134228187919463,-1.8721562727482928,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1266666666666666,B_nh3,2.083333333333333,0.0133531157270029,-1.8744173870959973,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1324999999999999,B_nh3,2.083333333333333,0.0132841328413284,-1.876666790107119,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1383333333333333,B_nh3,2.083333333333333,0.013215859030837,-1.8789046024734604,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.1441666666666666,B_nh3,2.083333333333333,0.0131482834185536,-1.8811309430306868,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
threonine,0.15,B_nh3,2.083333333333333,0.0130813953488372,-1.883345928796187,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
tryptophan,0.0,A_no_nh3,2.083333333333333,0.0,,below_threshold,0.0,0.02,0.0416666666666666,0.0,0.0
tryptophan,0.01,B_nh3,2.083333333333333,0.0065040650406504,-2.1868151244474547,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0158333333333333,B_nh3,2.083333333333333,0.0064672594987873,-2.189279712637183,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tryptophan,0.0216666666666666,B_nh3,2.083333333333333,0.0064308681672025,-2.191730393362861,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0274999999999999,B_nh3,2.083333333333333,0.0063948840927258,-2.1941673227014777,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0333333333333333,B_nh3,2.083333333333333,0.0063593004769475,-2.196590654117309,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0391666666666666,B_nh3,2.083333333333333,0.0063241106719367,-2.1990005385198974,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.045,B_nh3,2.083333333333333,0.0062893081761006,-2.201397124320453,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0508333333333333,B_nh3,2.083333333333333,0.0062548866301798,-2.2037805574867124,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0566666666666666,B_nh3,2.083333333333333,0.0062208398133748,-2.20615098159626,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0624999999999999,B_nh3,2.083333333333333,0.0061871616395978,-2.208508537888453,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0683333333333333,B_nh3,2.083333333333333,0.0061538461538461,-2.210853365314897,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0741666666666666,B_nh3,2.083333333333333,0.0061208875286916,-2.213185600588605,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0799999999999999,B_nh3,2.083333333333333,0.0060882800608828,-2.2155053782318186,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0858333333333333,B_nh3,2.083333333333333,0.0060560181680545,-2.217812830622584,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.0916666666666666,B_nh3,2.083333333333333,0.0060240963855421,-2.22010808804006,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tryptophan,0.0974999999999999,B_nh3,2.083333333333333,0.0059925093632958,-2.222391278708656,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tryptophan,0.1033333333333333,B_nh3,2.083333333333333,0.0059612518628912,-2.22466252884103,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.1091666666666666,B_nh3,2.083333333333333,0.005930318754633,-2.226921962679965,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.1149999999999999,B_nh3,2.083333333333333,0.0058997050147492,-2.2291697025391057,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tryptophan,0.1208333333333333,B_nh3,2.083333333333333,0.0058694057226705,-2.231405868842736,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tryptophan,0.1266666666666666,B_nh3,2.083333333333333,0.0058394160583941,-2.233630580164468,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.1324999999999999,B_nh3,2.083333333333333,0.0058097312999273,-2.235843953264986,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tryptophan,0.1383333333333333,B_nh3,2.083333333333333,0.0057803468208092,-2.238046103128799,significant,0.0066666666666666,0.02,0.0416666666666666,0.33333333333333,33.333333333333
tryptophan,0.1441666666666666,B_nh3,2.083333333333333,0.0057512580877066,-2.240237143000109,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tryptophan,0.15,B_nh3,2.083333333333333,0.0057224606580829,-2.2424171844177248,significant,0.0066666666666665,0.02,0.0416666666666666,0.333333333333325,33.3333333333325
tyrosine,0.0,A_no_nh3,2.083333333333333,0.0,,below_threshold,0.0,0.02,0.0416666666666666,0.0,0.0
tyrosine,0.01,B_nh3,2.083333333333333,0.0084249941493096,-2.0744303920499103,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0158333333333333,B_nh3,2.083333333333333,0.0083769633507853,-2.076913384591805,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0216666666666666,B_nh3,2.083333333333333,0.0083294770939379,-2.07938226177994,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.0274999999999999,B_nh3,2.083333333333333,0.0082825261704819,-2.081837183193914,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.0333333333333333,B_nh3,2.083333333333333,0.0082361015785861,-2.0842783057223677,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0391666666666666,B_nh3,2.083333333333333,0.0081901945171197,-2.086705783623154,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.045,B_nh3,2.083333333333333,0.0081447963800904,-2.08911976858181,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.0508333333333333,B_nh3,2.083333333333333,0.0080998987512656,-2.091520409768445,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0566666666666666,B_nh3,2.083333333333333,0.0080554933989706,-2.0939078538930764,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.0624999999999999,B_nh3,2.083333333333333,0.0080115722710581,-2.096282245259377,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.0683333333333333,B_nh3,2.083333333333333,0.0079681274900398,-2.098643725817059,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0741666666666666,B_nh3,2.083333333333333,0.0079251513483764,-2.100992435212787,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0799999999999999,B_nh3,2.083333333333333,0.0078826363039194,-2.1033285108397144,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0858333333333333,B_nh3,2.083333333333333,0.0078405749754982,-2.105652087885729,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.0916666666666666,B_nh3,2.083333333333333,0.0077989601386481,-2.1079632993803923,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.0974999999999999,B_nh3,2.083333333333333,0.0077577847214739,-2.1102622762406256,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.1033333333333333,B_nh3,2.083333333333333,0.007717041800643,-2.1125491473152365,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.1091666666666666,B_nh3,2.083333333333333,0.007676724597505,-2.1148240394282287,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.1149999999999999,B_nh3,2.083333333333333,0.0076368264743317,-2.117087077421022,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
tyrosine,0.1208333333333333,B_nh3,2.083333333333333,0.0075973409306742,-2.1193383841935467,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.1266666666666666,B_nh3,2.083333333333333,0.007558261599832,-2.121578080744305,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.1324999999999999,B_nh3,2.083333333333333,0.0075195822454308,-2.1238062862093923,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.1383333333333333,B_nh3,2.083333333333333,0.0074812967581047,-2.1260231179005222,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.1441666666666666,B_nh3,2.083333333333333,0.0074433991522795,-2.128228691342079,significant,0.0085714285714285,0.02,0.0416666666666666,0.42857142857142505,42.857142857142506
tyrosine,0.15,B_nh3,2.083333333333333,0.0074058835630528,-2.1304231203072588,significant,0.0085714285714284,0.02,0.0416666666666666,0.42857142857142,42.857142857142
valine,0.0,A_no_nh3,2.083333333333333,0.0,,below_threshold,0.0,0.02,0.0416666666666666,0.0,0.0
valine,0.01,B_nh3,2.083333333333333,0.0149006622516556,-1.826794429181808,significant,0.0149999999999999,0.02,0.0416666666666666,0.749999999999995,74.9999999999995
valine,0.0158333333333333,B_nh3,2.083333333333333,0.01785501725985,-1.7482397256529976,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0216666666666666,B_nh3,2.083333333333333,0.0177514792899408,-1.7507654498940115,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0274999999999999,B_nh3,2.083333333333333,0.0176491351923755,-1.7532765701844202,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0333333333333333,B_nh3,2.083333333333333,0.0175479644361254,-1.755773254436351,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0391666666666666,B_nh3,2.083333333333333,0.0174479469582412,-1.7582556676825756,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.045,B_nh3,2.083333333333333,0.0173490631505898,-1.7607239721419534,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0508333333333333,B_nh3,2.083333333333333,0.0172512938470385,-1.7631783272830508,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0566666666666666,B_nh3,2.083333333333333,0.0171546203110704,-1.7656188898859664,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0624999999999999,B_nh3,2.083333333333333,0.0170590242238144,-1.768045814102417,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0683333333333333,B_nh3,2.083333333333333,0.0169644876724723,-1.7704592515141735,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0741666666666666,B_nh3,2.083333333333333,0.0168709931391294,-1.7728593511898685,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0799999999999999,B_nh3,2.083333333333333,0.0167785234899328,-1.7752462597402388,significant,0.0178571428571427,0.02,0.0416666666666666,0.892857142857135,89.2857142857135
valine,0.0858333333333333,B_nh3,2.083333333333333,0.0166870619646234,-1.7776201213718748,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.0916666666666666,B_nh3,2.083333333333333,0.0165965921664084,-1.7799810779395042,significant,0.0178571428571427,0.02,0.0416666666666666,0.892857142857135,89.2857142857135
valine,0.0974999999999999,B_nh3,2.083333333333333,0.0165070980521624,-1.7823292689968375,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.1033333333333333,B_nh3,2.083333333333333,0.0164185639229422,-1.7846648318460918,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.1091666666666666,B_nh3,2.083333333333333,0.0163309744148067,-1.7869879015861472,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.1149999999999999,B_nh3,2.083333333333333,0.0162443144899285,-1.7892986111594418,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.1208333333333333,B_nh3,2.083333333333333,0.0161585694279866,-1.7915970913976325,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.1266666666666666,B_nh3,2.083333333333333,0.0160737248178311,-1.7938834710660343,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.1324999999999999,B_nh3,2.083333333333333,0.0159897665494083,-1.7961578769069166,significant,0.0178571428571427,0.02,0.0416666666666666,0.892857142857135,89.2857142857135
valine,0.1383333333333333,B_nh3,2.083333333333333,0.0159066808059385,-1.798420433681647,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.1441666666666666,B_nh3,2.083333333333333,0.015824454056335,-1.8006712642117808,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
valine,0.15,B_nh3,2.083333333333333,0.0157430730478589,-1.802910489419041,significant,0.0178571428571428,0.02,0.0416666666666666,0.89285714285714,89.28571428571401
